id,translation
ID_ME_SM_ARENACOMBATALLY,Earn points by competing in BLITZ
ID_ME_LM_ARENACOMBATALLY,Win in Blitz as an ALLIANCE to earn various milestone rewards.
ID_ME_S1_ARENACOMBATALLY,Win a Battle in BLITZ
ID_ME_S2_ARENACOMBATALLY,Lose a Battle in BLITZ
ID_ME_NA_BATTLECOMPLETIONALLY,World Warrior
ID_ME_SD_BATTLECOMPLETIONALLY,Fight in Battles
ID_ME_SM_BATTLECOMPLETIONALLY,Earn points by fighting in battles
ID_ME_LM_BATTLECOMPLETIONALLY,Fight in any battle as an ALLIANCE to earn various milestone rewards.
ID_ME_S1_BATTLECOMPLETIONALLY,Spend 1 CAMPAIGN ENERGY
ID_ME_S2_BATTLECOMPLETIONALLY,Complete a CHALLENGE
ID_ME_S3_BATTLECOMPLETIONALLY,Win a Battle in BLITZ
ID_ME_S4_BATTLECOMPLETIONALLY,Lose a Battle in BLITZ
ID_ME_S5_BATTLECOMPLETIONALLY,Win a Battle in ARENA
ID_ME_S6_BATTLECOMPLETIONALLY,Lose a Battle in ARENA
ID_ME_NA_BLITZCOMBAT_ALLY_THANOS,Maddest Gladiator
ID_ME_NA_BATTLECOMPLETION_ALLY_THANOS,Eternal Savior
ID_ME_S5_BATTLECOMPLETION,Battle in Ultimus RAIDS
ID_ME_S6_BATTLECOMPLETION,Battle in Thanos RAIDS
ID_ME_S7_BATTLECOMPLETION,Battle in Ultron RAIDS
ID_ME_S8_BATTLECOMPLETION,Win a Battle in ARENA
ID_ME_S9_BATTLECOMPLETION,Lose a Battle in ARENA
ID_ME_S10_BATTLECOMPLETION,Battle in the ARENA
ID_ME_NA_BLITZCOMBAT_ALLY_DEADPOOL,Trigger-happy Gladiator
ID_ME_NA_BATTLECOMPLETION_ALLY_DEADPOOL,Savior for Hire
ID_ME_S11_BATTLECOMPLETION,Battle in Deadpool RAIDS
ID_ME_NA_RAIDCOMBAT_ALLY_DEADPOOL,Conqueror for Hire
ID_ME_NA_RAIDCOMBAT_ALLY,Universal Conqueror
ID_ME_SD_RAIDCOMBAT_ALLY,Battle in Raids
ID_ME_SM_RAIDCOMBAT_ALLY,Earn points by competing in RAIDS
ID_ME_LM_RAIDCOMBAT_ALLY,Battle in Raids as an ALLIANCE to earn various milestone rewards.
ID_ME_S1_RAIDCOMBAT_ALLY,Win a battle in RAIDS
ID_ME_S2_RAIDCOMBAT_ALLY,Lose a battle in RAIDS
ID_ME_S3_RAIDCOMBAT_ALLY,Battle in RAIDS
ID_ME_S1_HALLOWEEN,Win a BLITZ Battle with Mystique
ID_ME_S2_HALLOWEEN,Win a BLITZ Battle with Venom
ID_ME_S3_HALLOWEEN,Win a BLITZ Battle with Mordo
ID_ME_S4_HALLOWEEN,Win a BLITZ Battle with Crossbones
ID_ME_S5_HALLOWEEN,Win a BLITZ Battle with Iron Fist
ID_ME_S6_HALLOWEEN,Win a BLITZ Battle with Spider-Man
ID_ME_S7_HALLOWEEN,Win a BLITZ Battle with Scarlet Witch
ID_ME_LM_HALLOWEEN,Win in Blitz battles with specific characters as an ALLIANCE to earn various milestone rewards.\n\nSupported Characters:\nMystique\nVenom\nMordo\nCrossbones\nIron Fist\nSpider-Man\nScarlet Witch
ID_ME_SM_HALLOWEEN,Battle in BLITZ with specified characters
ID_ME_NA_HALLOWEEN,Blitz for Treatz
ID_ME_S1_TECH_RAID,Spend 1 Raid Energy
ID_ME_S2_TECH_RAID,Spend 1 Event Raid Energy
ID_ME_LM_TECH_RAID,Spend Raid Energy to earn points and win various rewards.
ID_ME_SM_TECH_RAID,Spend Raid Energy to earn points.
ID_ME_NA_TECH_RAID,Fall Raid Frenzy
ID_ME_SD_TECH_RAID,Spend Raid energy
ID_ME_S1_TECH_CAMPAIGN,Spend 1 Unstoppable Energy
ID_ME_LM_TECH_CAMPAIGN,Earn points by spending Energy in the Unstoppable Event Campaign to win various rewards.
ID_ME_SM_TECH_CAMPAIGN,Spend Energy in the Unstoppable Campaign
ID_ME_NA_TECH_CAMPAIGN,Fall to the Juggernaut
ID_ME_SD_TECH_CAMPAIGN,Spend Event Campaign Energy
ID_ME_S1_TECH_STARBLITZ,Win a BLITZ Battle with a 1-star character
ID_ME_S2_TECH_STARBLITZ,Win a BLITZ Battle with a 2-star character
ID_ME_S3_TECH_STARBLITZ,Win a BLITZ Battle with a 3-star character
ID_ME_S4_TECH_STARBLITZ,Win a BLITZ Battle with a 4-star character
ID_ME_S5_TECH_STARBLITZ,Win a BLITZ Battle with a 5-star or higher character
ID_ME_LM_TECH_STARBLITZ,Earn points by fighting in Blitz battles and win various rewards.\nUse characters with higher star rank to earn more points.
ID_ME_SM_TECH_STARBLITZ,Earn more points with higher star rank
ID_ME_NA_TECH_STARBLITZ,Blitz for the Starz
ID_ME_S1_TECH_BLITZ,Win a BLITZ Battle with a TECH character
ID_ME_LM_TECH_BLITZ,Win Blitz battles with TECH characters to earn various milestone rewards.
ID_ME_SM_TECH_BLITZ,Earn points by fighting in Blitz battles with TECH characters
ID_ME_NA_TECH_BLITZ,Blitz Tech Crunch
ID_ME_SD_TECH_BLITZ,Use TECH characters in Blitz
ID_ME_S1_WINTER_CAMPAIGN,Spend 1 Web-Head Warrior Energy
ID_ME_LM_WINTER_CAMPAIGN,Earn points by spending energy in the Web-Head Warrior Event Campaign to win various rewards.
ID_ME_SM_WINTER_CAMPAIGN,Spend energy in the Web-Head Warrior Campaign
ID_ME_NA_WINTER_CAMPAIGN,Caught In the Web
ID_ME_SD_WINTER_CAMPAIGN,Spend Event Campaign Energy
ID_ME_S1_WINTER_UNCANNY_BLITZ,Win a BLITZ Battle with a MUTANT character
ID_ME_S2_WINTER_UNCANNY_BLITZ,Win a BLITZ Battle with JUGGERNAUT
ID_ME_LM_WINTER_UNCANNY_BLITZ,Earn points by fighting in Blitz battles and win various rewards.\nUse Juggernaut or characters with the Mutant trait to earn more points.
ID_ME_SM_WINTER_UNCANNY_BLITZ,Earn points by fighting with Mutants and Juggernaut
ID_ME_NA_WINTER_UNCANNY_BLITZ,Uncanny Blitz
ID_ME_S1_WINTER_SPIDER_BLITZ,Win a BLITZ Battle
ID_ME_LM_WINTER_SPIDER_BLITZ,Win in Blitz battles to earn various milestone rewards.
ID_ME_SM_WINTER_SPIDER_BLITZ,Earn points by fighting in Blitz battles.
ID_ME_NA_WINTER_SPIDER_BLITZ,Winter Warriors
ID_ME_SD_WINTER_SPIDER_BLITZ,Win Battles in Blitz
ID_ME_S4_MILES_ROLLOUT,Increase Star Rank of Spider-Man (Miles) by 1
ID_ME_S3_MILES_ROLLOUT,Increase Gear Tier of Spider-Man (Miles) by 1
ID_ME_S2_MILES_ROLLOUT,Increase Level of Spider-Man (Miles) by 1
ID_ME_S1_MILES_ROLLOUT,Unlock Spider-Man (Miles)
ID_ME_LM_MILES_ROLLOUT,Earn various milestone rewards by powering up Miles Morales:\n\nUnlock the character\nLevel up the character\nIncrease Gear Tiers\nIncrease Star Rank
ID_ME_SM_MILES_ROLLOUT,Earn points by powering up Spider-Man (Miles)
ID_ME_NA_MILES_ROLLOUT,Introducing Miles Morales
ID_ME_SD_MILES_ROLLOUT,Power Up Spider-Man (Miles)
ID_ME_S4_GREENGOBLIN_ROLLOUT,Increase Star Rank of Green Goblin by 1
ID_ME_S3_GREENGOBLIN_ROLLOUT,Increase Gear Tier of Green Goblin by 1
ID_ME_S2_GREENGOBLIN_ROLLOUT,Increase Level of Green Goblin by 1
ID_ME_S1_GREENGOBLIN_ROLLOUT,Unlock Green Goblin
ID_ME_LM_GREENGOBLIN_ROLLOUT,Earn various milestone rewards by powering up Green Goblin:\n\nUnlock the character\nLevel up the character\nIncrease Gear Tiers\nIncrease Star Rank
ID_ME_SM_GREENGOBLIN_ROLLOUT,Earn points by powering up Green Goblin
ID_ME_NA_GREENGOBLIN_ROLLOUT,Introducing Green Goblin
ID_ME_SD_GREENGOBLIN_ROLLOUT,Power Up Green Goblin
ID_ME_S1_WARMACHINE_ROLLOUT,Unlock War Machine
ID_ME_S2_WARMACHINE_ROLLOUT,Increase Level of War Machine by 1
ID_ME_S3_WARMACHINE_ROLLOUT,Increase Gear Tier of War Machine by 1
ID_ME_S4_WARMACHINE_ROLLOUT,Increase Star Rank of War Machine by 1
ID_ME_LM_WARMACHINE_ROLLOUT,Earn various milestone rewards by powering up War Machine:\n\nUnlock the character\nLevel up the character\nIncrease Gear Tiers\nIncrease Star Rank
ID_ME_SM_WARMACHINE_ROLLOUT,Earn points by powering up War Machine
ID_ME_NA_WARMACHINE_ROLLOUT,Introducing War Machine
ID_ME_SD_WARMACHINE_ROLLOUT,Power Up War Machine
ID_ME_S1_CARNAGE_ROLLOUT,Unlock Carnage
ID_ME_S2_CARNAGE_ROLLOUT,Increase Level of Carnage by 1
ID_ME_S3_CARNAGE_ROLLOUT,Increase Gear Tier of Carnage by 1
ID_ME_S4_CARNAGE_ROLLOUT,Increase Star Rank of Carnage by 1
ID_ME_LM_CARNAGE_ROLLOUT,Earn various milestone rewards by powering up Carnage:\n\nUnlock the character\nLevel up the character\nIncrease Gear Tiers\nIncrease Star Rank
ID_ME_SM_CARNAGE_ROLLOUT,Earn points by powering up Carnage
ID_ME_NA_CARNAGE_ROLLOUT,Introducing Carnage
ID_ME_SD_CARNAGE_ROLLOUT,Power Up Carnage
ID_ME_S1_MANTIS_ROLLOUT,Unlock Mantis
ID_ME_S2_MANTIS_ROLLOUT,Increase Level of Mantis by 1
ID_ME_S3_MANTIS_ROLLOUT,Increase Gear Tier of Mantis by 1
ID_ME_S4_MANTIS_ROLLOUT,Increase Star Rank of Mantis by 1
ID_ME_LM_MANTIS_ROLLOUT,Earn various milestone rewards by powering up Mantis:\n\nUnlock the character\nLevel up the character\nIncrease Gear Tiers\nIncrease Star Rank
ID_ME_SM_MANTIS_ROLLOUT,Earn points by powering up Mantis
ID_ME_NA_MANTIS_ROLLOUT,Introducing Mantis
ID_ME_SD_MANTIS_ROLLOUT,Power Up Mantis
ID_ME_S8_VDAY,Win a BLITZ Battle with Ant-Man
ID_ME_S7_VDAY,Win a BLITZ Battle with Wasp
ID_ME_S6_VDAY,Win a BLITZ Battle with Rocket Raccoon
ID_ME_S5_VDAY,Win a BLITZ Battle with Groot
ID_ME_S4_VDAY,Win a BLITZ Battle with Deadpool
ID_ME_S3_VDAY,Open a Red Star Orb
ID_ME_S2_VDAY,Donate to your Alliance
ID_ME_S1_VDAY,"Win a BLITZ Battle with Ant-Man, Wasp, Rocket Raccoon, Groot, or Deadpool"
ID_ME_LM_VDAY,"Win in Blitz battles with Ant-Man, Wasp, Rocket Raccoon, Groot or Deadpool, donate to your alliance, and open Red Star Orbs to earn various milestone rewards."
ID_ME_SM_VDAY,"For Scoring details, tap SCORING"
ID_ME_NA_VDAY,Love is War Machine
ID_ME_SD_VDAY,Earn War Machine shards
ID_ME_S1_MINERVA_ROLLOUT,Unlock Minn-Erva
ID_ME_S2_MINERVA_ROLLOUT,Increase Level of Minn-Erva by 1
ID_ME_S3_MINERVA_ROLLOUT,Increase Gear Tier of Minn-Erva by 1
ID_ME_S4_MINERVA_ROLLOUT,Increase Star Rank of Minn-Erva by 1
ID_ME_LM_MINERVA_ROLLOUT,Earn various milestone rewards by powering up Minn-Erva:\n\nUnlock the character\nLevel up the character\nIncrease Gear Tiers\nIncrease Star Rank
ID_ME_SM_MINERVA_ROLLOUT,Earn points by powering up Minn-Erva
ID_ME_NA_MINERVA_ROLLOUT,Introducing Minn-Erva
ID_ME_SD_MINERVA_ROLLOUT,Power Up Minn-Erva
ID_ME_S1_LUNAR,Donate 10K Gold to your Alliance
ID_ME_S2_LUNAR,Donate 125 Power Cores to your Alliance
ID_ME_S3_LUNAR,Donate 500 Power Cores to your Alliance
ID_ME_S4_PREPFORWAR,Open a Gold Orb
ID_ME_S3_PREPFORWAR,Open a Training Orb
ID_ME_S2_PREPFORWAR,Open a Premium Orb
ID_ME_S1_PREPFORWAR,Open a Basic Orb
ID_ME_LM_PREPFORWAR,Earn various milestone rewards by opening any of the following orbs:\n\nBasic Orb\nPremium Orb\nTraining Orb\nGold Orb\nRed Star Orb\n\n*You must be level 52 or higher to unlock the Red Star feature.
ID_ME_SC_PREPFORWAR,Open the following orbs to earn points
ID_ME_NA_PREPFORWAR,Countdown to War
ID_ME_SD_PREPFORWAR,Earn point by opening orbs
ID_ME_S1_LUCKY_GREEN_BLITZ,Win a BLITZ Battle with 3-Star or higher VISION
ID_ME_S2_LUCKY_GREEN_BLITZ,"Win a BLITZ Battle with LOKI, IRON FIST, DRAX, MANTIS, GROOT, GAMORA, or MORDO"
ID_ME_S3_LUCKY_GREEN_BLITZ,"Win a BLITZ Battle with DRAX, MANTIS, GROOT, and GAMORA"
ID_ME_S4_LUCKY_GREEN_BLITZ,"Win a BLITZ Battle with LOKI, IRON FIST, and MORDO"
ID_ME_LM_LUCKY_GREEN_BLITZ,"Earn points by fighting in Blitz battles to win various rewards.\nUse 3-Star VISION for more points.\nTeam up with Drax, Mantis, Groot and Gamora OR Loki, Iron Fist, and Mordo for maximum points!"
ID_ME_SM_LUCKY_GREEN_BLITZ,"Earn points by fighting with specified green characters Vision, Drax, Mantix, Groot, Gamora, Loki, Iron Fist, and Mordo."
ID_ME_LM_LUCKY_GREEN_BLITZ_1,"Earn points by fighting in Blitz battles and win various rewards.\nWin with Loki, Iron Fist, Drax, Mantis, Groot, Gamora or Mordo for points.\nEarn maximum points by winning with 3-Star or higher Vision!"
ID_ME_SM_LUCKY_GREEN_BLITZ_1,"Earn points by fighting with specified green characters Vision, Drax, Mantix, Groot, Gamora, Loki, Iron Fist, and Mordo."
ID_ME_NA_LUCKY_GREEN_BLITZ,Code Green Blitz
ID_ME_SD_LUCKY_GREEN_BLITZ,Use specified green characters in Blitz
